address,balance_planck,balance_xcdot
0xb725adffd8a9f2c216adb83cc371db265c5fd3e4,50000000000,5
0xb737b2023d710d488ceade576c1ce59e28d9fef0,92885087,0.0092885087
0xb73a878a47b30cf08ac1acbca3f57470e4593a47,13977133301,1.3977133301
0xb7435868da556c611aa193c6d25838da73a9d780,1,0.0000000001
0xb747787eb6b4cc3f9000bd77e78cafaf5ff07e74,1348094753,0.1348094753
0xb74c846089763c23b2ed8b46220ee9d4d3e0cfa6,1297354988,0.1297354988
0xb75368a9f92a7bd708480f408a5153edc6ae8600,1,0.0000000001
0xb75a7b6ab64c7ff15d8aafbc38cd7b65962eaa7e,8,0.0000000008
0xb76543ab05b208ee4d0eccc435dfb6ef00d96142,3659408115674,365.9408115674
0xb775921ee6fbd9f8de6366b87c5801cab418e8f2,4000000000,0.4
0xb77a3ecdb410f63083a16c607bcd446b9ef93d82,33871358,0.0033871358
0xb77fc6f00fb32ed00bd17355e1f9a5aa9efe2bf9,8,0.0000000008
0xb78488672e4f03eaedc67e7313d75735bf777581,7,0.0000000007
0xb78d3af883ba018487db5f5d2ff9ac6128dcb69f,93378268,0.0093378268
0xb792e64ecc78f40de00be63bd6b9aef702143e12,2,0.0000000002
0xb79a318025e39c02ef1d318d2b7001374e34d5da,9555853007,0.9555853007
0xb79a911f218186fe9acbb4e5afd5245c222fb400,10687976787,1.0687976787
0xb79eef3fb2635fccb15edd68f540f28287384ee2,1,0.0000000001
0xb7a14ecb7282743e9e84975911d7511cb5f7cbd3,66932511,0.0066932511
0xb7a37d99a3b09bc3b10ded26a1bfe22e9dff3468,340000000000,34
0xb7a4932cccef49eff29132f1834fe30dac864021,381248297,0.0381248297
0xb7aca4a7667abfd9af9d6ea89b7f8a135a562a9e,806537761,0.0806537761
0xb7b3a8824767befbd276ba508e57f42c141528fb,94731118,0.0094731118
0xb7b42d19701c81ff78752b60e38e0470674d2930,11816,0.0000011816
0xb7c7757fda53642864447b87ff1951df0bb4d75a,3436430041,0.3436430041
0xb7c94ab2580ff4458c01f1a23f8f2c7cdb848fd1,7,0.0000000007
0xb7d41595cf188bc52104be501bd8895b66cee5dd,96309878,0.0096309878
0xb7df59f3cfad7898061a21bc7142a0ad8ccd4033,4973544974,0.4973544974
0xb7e38ccfb0b02e4c6e40bef2333d202c25086680,7486950499,0.7486950499
0xb7ec9f18293d5c1d1eb1421a9100d149febb781c,676478972,0.0676478972
0xb7ee3ec90520b34099e9b015640a97180c339772,410432529,0.0410432529
0xb7ee88c01dd57e7e7ae492989c2586efb981721d,20618972448,2.0618972448
0xb7ef457cad8e22fe944a2cad84fdcf0aa6db1314,220634922,0.0220634922
0xb7f09400d74b4e89ed7e31fe97238f057afe4154,36,0.0000000036
0xb7f12042d5e3aa07a10bf2073c4f7a0fd1b47966,9,0.0000000009
0xb7f3fd8d7048a97b16e6ac08c5be0768ed11a76c,92826233,0.0092826233
0xb7f801003bc1aaea87b7e1b048a14f25609d915a,713794,0.0000713794
0xb7feb50b648522a0216e2fc9d654a2369da09961,100971816,0.0100971816
0xb8040da896d7c2eb51d8a4aec430ab1d6e1050d1,23065803664,2.3065803664
0xb8070d71efd3f0dc24b7b0f51c69ccd167e703b7,19811062837,1.9811062837
0xb80fc7bdae367977cd5d5f665d2b1f7da9bbb468,7,0.0000000007
0xb811b00c1bd0df02f061ea0d3767a3e36f862492,23246484,0.0023246484
0xb81a22bd0320ad9d2e1e2a66b041669bb48c0d0e,2,0.0000000002
0xb81d8a9fd7119875e1fbf4520b08990ed003b083,2719358397,0.2719358397
0xb823893e7858f36f8387bb74041000210b055642,3,0.0000000003
0xb82684aed31d663d1dca0e4e6adf01cce3950e43,90971816,0.0090971816
0xb8274b19cd02ea36edbafb10a14c02b0e98c6925,691328273,0.0691328273
0xb828be1d1829b64d91011482b894433cc9679b3c,26958344037,2.6958344037
0xb8295a5abb37489c26e33eb59e1aac337c095cfd,11816,0.0000011816
0xb829a569ce7aabe1727328b381590abffdd650df,3,0.0000000003
0xb8351613034ce5b7a8250aaa4afb96eb2a4620b0,29977133301,2.9977133301
0xb835f2736a2bafafb8e4a250fe130dc08b74006e,8,0.0000000008
0xb8362a188538f30ecf09fc74bc686d6b66ccfb9f,97732,0.0000097732
0xb83e6272d4274bbe3b7a493911556fb86ac7654b,44821810,0.004482181
0xb84050b46888c6698f3793f512c63a1d4c57aeca,990971816,0.0990971816
0xb84426918d52ab96e9ab17c4daafd63fdbb210b2,2271816,0.0002271816
0xb8477d30ba77781656903ce7bbe5431d5b256768,1118831490,0.111883149
0xb848680cfd370efa076d8f3e8101fef6252ba631,124474655,0.0124474655
0xb84af3bc0a809f5b0264e60c9e8222568b3ce46c,2,0.0000000002
0xb84f2022a67ea830b40d897742c4e731ffe9bfee,12504024277,1.2504024277
0xb852f1ad14cb36b867fb9ad13888081f39fa7a03,7,0.0000000007
0xb85b68a77fc1ee2440e6b37e7cfd04d63f49c3b0,16863950585,1.6863950585
0xb861559dbebf5e45f7717ddea56d9fc5d9a415c4,7,0.0000000007
0xb868a704a9ce7346e3f22a5ce0edf337cac27c21,36981378,0.0036981378
0xb87467140a73184905a0ab9cd366c2ca2d1d0577,393997300,0.03939973
0xb8889dc593981b5f2683cfceb082117dfbed8a23,97309380,0.009730938
0xb890fa868540d183ef88a78ada39f995739b01de,4409378523,0.4409378523
0xb8982c04d996dc8e8d3ab50db871b927dbf06b1c,6340601249,0.6340601249
0xb89c8ac1b4d21a7c6243e4ce66c60ef8c8782554,100971816,0.0100971816
0xb8a16dc085f9cfd934e53e8cea71647488f89800,35148,0.0000035148
0xb8a9649eab319c95ab01c2db59654729946d349f,173085019,0.0173085019
0xb8ac6ef01a6191c8689ad756b4a41dcad7021390,9819992,0.0009819992
0xb8b00382e2e4383fbb34287407085fa5cb7ae8e0,2,0.0000000002
0xb8b6e9fae1d0d933992946ecfc009dedbbc90a7c,90000000,0.009
0xb8b703a93cbc75e7bcf055db1acaaa2ecb58d23a,90851081,0.0090851081
0xb8c5c5c27b544a20d315b4bf4e764a634b60387c,459199659242,45.9199659242
0xb8c8672500b981f263feeba7343198c393d976d2,4927212051,0.4927212051
0xb8c9aed31f543d51f01b5f89ccdd2a28f0517e19,98941811,0.0098941811
0xb8d32d8b07292b1d961a757fbb5926505e355e1a,23959136,0.0023959136
0xb8d3add8850f95f36e65d83dfd497bcc2e3537f7,31237298016,3.1237298016
0xb8dcf4b2b5036be6d500d1e7fb8d4d6955e15fd9,8,0.0000000008
0xb8dd472073653fcc5c75fbe879caefce50bb2a24,6944543,0.0006944543
0xb8ddfbdcf40e659a7d178504c6387f8e6a75c13b,6,0.0000000006
0xb8defbd577f2a1eaadf02b3b91ea58ea78e6510c,5,0.0000000005
0xb8e9eff1edf1c7fe54a7cf5f0d9987967f89e7ec,3307,0.0000003307
0xb8eecce5b115cea1dcd30ebd3fef9bacb2b0a690,73327342,0.0073327342
0xb8f706046c87a7d35091b435bd695103ebdc2faf,90971816,0.0090971816
0xb8fbf707d3ea137672ab2962369dcc184385a949,11811336292,1.1811336292
0xb903616908c3156233d88b0696c71521c6cc9f63,9986114679,0.9986114679
0xb9062a82e17966510911689f1c6e28b4dada298f,48093203,0.0048093203
0xb9140f905a0398ebbb809172ab3977acd1687dab,599446,0.0000599446
0xb9171f476752847f25ede4f7aade1b7ac693d722,381299102,0.0381299102
0xb918c3fa2fe01230707c7d7334dcedd929c7f2d7,4990971816,0.4990971816
0xb91b818d27ef5c0de9eb93211ee4fd69740f8723,3,0.0000000003
0xb91be88111af4f96a1f4a7b1bc35b7505fe07b36,9986114679,0.9986114679
0xb91d50baf738d4af8e8f9a284fc195c39fab4aac,3,0.0000000003
0xb91d6a889c3b84cf98a98d370291ccfebe1ff5b2,181943632,0.0181943632
0xb92134bbf0cc8f13f9929c0a461d63e8a8baee2c,1790971816,0.1790971816
0xb922ef770a59597f25ec5cea71746c029aacb199,7,0.0000000007
0xb92587d49eb9503a3538bad95727fbca255b7d38,23490938576,2.3490938576
0xb926e36d439106090be1151347cfb916e44afe00,4225801166,0.4225801166
0xb93545c7c85aa67c8daf09ffce41749178213485,410000000,0.041
0xb93be5d310052896f8a71d6a8eaf6a7fef84b1ce,9,0.0000000009
0xb941fde7dd2c1e129e3e4ae2303102c0407e20b9,1,0.0000000001
0xb94aa3616056db874d681fb8a0748e8b36bd3436,10915994840,1.091599484
0xb94ff6200c62958e5849f5bdf71efccc709f785c,5,0.0000000005
0xb959e219347c97f60b7618996b84d19e52343852,1,0.0000000001
0xb967688619d045b4feb7134ab9a72e66bb900f11,19990971816,1.9990971816
0xb968f274598f081cecd9404d033936754c7f93f9,3007648595,0.3007648595
0xb969639e3cbf1e5a1d753efb2be09de4f34001f7,1000000000,0.1
0xb970de0e2c1dad329a585a698a3f3ca473e8a807,20346290861,2.0346290861
0xb9761ab8b11f666dccee05466ca145bcfdbbe5f8,4,0.0000000004
0xb97838ea7d42ea07fa9f9cd0393d4cca11deafdb,9973544974,0.9973544974
0xb979141e8814d76ad9a15b440afd264efdd56b86,10235000000,1.0235
0xb98b913cce3de1d796581afdc057d89b8bb4aec1,34155588031,3.4155588031
0xb98ead7ec711cc1c82200e2ec905e892cf0e4b08,8,0.0000000008
0xb993f440fee84faa44b1aaaa6155a96a14f6a16c,85804036,0.0085804036
0xb99673cf380a70517b81793faa3ee95fcfa690a2,2838,0.0000002838
0xb9a81e121d8c9d619682bb9ddb6823439178f2f8,25209886683,2.5209886683
0xb9a864b23cc1056f9d6f65f3a4af466b3725dc90,650000000000,65
0xb9adeb37e0bc6333998e066a7458ea0a1ef6412e,1090971816,0.1090971816
0xb9ccea16101820e707e867bcc6d9abe471c38b84,599517,0.0000599517
0xb9cd6272b72efa4c6bc9160cb8c1e9271d176cae,241087211,0.0241087211
0xb9ceb00576a9447c0adca6f9afeb91b646f73569,53419092,0.0053419092
0xb9db9e3280dc7471b4efc33179f7a4168b3d5470,123308488495,12.3308488495
0xb9e5ac939789e2203d93a4872898862d8db4b16e,8,0.0000000008
0xb9e66735d884bd9f0818689797c471e24b93304f,599519,0.0000599519
0xb9f14c7e3ae6ea1e4ff0aff1b4edf17ad37ecd11,3471816,0.0003471816
0xb9f171955d79c7db2ec98993e40abf30b60380cc,39977133301,3.9977133301
0xb9f704e22783d3ccb534c3d73e0764cd9d6e3165,1972229358,0.1972229358
0xb9f987edf468d7da5abc6d14bc9e98c9c0c39195,92326349,0.0092326349
0xba0a1aaa81e0dfba82d54dd11df756b54e89956f,1326837496,0.1326837496
0xba0b338cc1a59ab0e6d4c39e88d5d60cd46d88be,94708008,0.0094708008
0xba1f6ffdd316510f7cb754cf7a4376a7b32fe451,95740483,0.0095740483
0xba2c92368ce10b166576f478a7a0289d51fdf717,98394532,0.0098394532
0xba2f2ed6b8575b34455a6686bd0410f908abfc6a,599445,0.0000599445
0xba3344157e36fad0e9970c290dde870d2364d561,85,0.0000000085
0xba3788727ccbbae3ad9b8cfbdc58d73c0ff5a1aa,4,0.0000000004
0xba39d393a1d1dc27586146df590e69c7002b63f1,45231989680,4.523198968
0xba3b8d01d0d6855deb4756caf2a377b4faaec96a,79040612,0.0079040612
0xba4bfe34e460183679d1a67bd8623ed0631df92f,1784870,0.000178487
0xba55707e286d38a3c9040c71de988bfcc3a82063,2743614333,0.2743614333
0xba6044f3b43106ddd7167d9904a4381daaa1d8db,1305531419,0.1305531419
0xba641e534038d8ccdf76c6a5f7419100ce24852a,2225,0.0000002225
0xba7302b3c2df940b8fd603bec64b0fce520077ad,110949397,0.0110949397
0xba7ac1952db308b0a245bdb14440ca321afbb14a,1785176,0.0001785176
0xba7b6134bc77b79e129e67cb9bcebfa40f871784,7,0.0000000007
0xba8801a8e9f2ed103e89fd5acd605921bfa1cb62,11022125674,1.1022125674
0xba911a89c4051a2c100b78b388a6ef918862793c,188800468,0.0188800468
0xba957d69e66567c507c2c73ca215aa65f1aa9b6f,13701671112,1.3701671112
0xbaa061c9d0677c8283c4cf2b964e05c291c04a02,599518,0.0000599518
0xbaa064da5cc53b2da911c4cb19fe391619735d7f,8,0.0000000008
0xbaaa10624e2f8b6ae256a55101e623c7f687214e,8573646866,0.8573646866
0xbab0e2b20f1e4ea0e18bfe6c65b0bf829a7f16e7,371042979,0.0371042979
0xbaba1e729e5d97c56d6855ca4b5d28ec28e575f0,6890971816,0.6890971816
0xbaba9a44f3e5a5a9939aefb7d63a4fc1f82172fc,94480073,0.0094480073
0xbac1bd6e05fc5075675acbceb9aba6453a5400b7,4586016345,0.4586016345
0xbad3e2be2246033835b475ecd1691cc5f3a29e7b,5,0.0000000005
0xbae11c691fab3bffd7cd50ec7c540c9f52d9a2d6,1591849909,0.1591849909
0xbae1bca335d65e0eb767bc65f8dd1c1d4a640527,599446,0.0000599446
0xbae2697dada498ee391d606bc75b36ea57c1ca6c,23400000000,2.34
0xbae2815b2c15b2ce1bc31e0ce124e3e7af9ed1e6,599557,0.0000599557
0xbaeeb113dc6fc6a67b5a0bcb8154c6b71081d3b9,3911190517,0.3911190517
0xbaf5777f2250ec5e294b6f3dee28fcefad607975,726043807,0.0726043807
0xbb157dd2615f2e1955941544a524e05deca73228,62,0.0000000062
0xbb1796696976d7f259ed83c12a31852b18b4259e,181943632,0.0181943632
0xbb17a9baf1b6e968dd297b0404bce743b867fa64,29977133301,2.9977133301
0xbb17f44948f8851082832e8c5e81622e932275d3,7,0.0000000007
0xbb19052af5fe8ef2acd71775d05315324a0c35d1,21572931687,2.1572931687
0xbb1b91e3269571b75959b5480e7aac5fe70a905d,95311312,0.0095311312
0xbb2a4bc8a959630a7d0448d7d4db5dcfcbb73437,62274170,0.006227417
0xbb36e00c1afa1f9b5557d868bd83eec2d31d2452,65017125,0.0065017125
0xbb36ef3ef8184aba54f9b58c8853d7a782b66598,4,0.0000000004
0xbb3b97801f9a136101927f097c7c1bbf079c43bb,4483356024,0.4483356024
0xbb43c8f298ddb8094529b9708c53b732b3edbb6a,3,0.0000000003
0xbb4c72098378fa549828bced303821c1ce118430,491696405,0.0491696405
0xbb4d1efcbfd02b1490e5d50aeb042ab2d106de39,2152666428,0.2152666428
0xbb52ca978a8a2598e496dc1eed76c23f2400541b,9811062837,0.9811062837
0xbb6330558b9277c8d1fe3757e28a4e55b94b844a,10000000,0.001
0xbb6a566fb75eb70c328a47bb2334ba0e7381270b,9064,0.0000009064
0xbb6c08143840624895c769719518eb59b5af206f,1,0.0000000001
0xbb704bf5d1622d89d2a22e0bc2db9d5beafff44d,2,0.0000000002
0xbb777059731726fb990fac2687fa6c1f2924d4cd,1071917141,0.1071917141
0xbb7bb43af885549f1bbf5724213ee48b40ebee83,6599803219,0.6599803219
0xbb7d7e3341bf213b0d6745c4d83541f3c386ae83,8,0.0000000008
0xbb7e8938608ff62aa624d88621bf225c0657f87d,599557,0.0000599557
0xbb8095dd19fa34caf737c4befbbe9bf239d9a964,20008981378,2.0008981378
0xbb8421f2e9dc8b503711f70e051e19ea4b30f5cb,739337824,0.0739337824
0xbb8a686a368c1fb14ef9afc2b6b5cdce24f3e42b,7240000000,0.724
0xbb91df93136c710db14ac1e356a244b9e3e8234f,57114572607,5.7114572607
0xbb94daad33abae3c7cafb49d7220968bf920f1fb,37131,0.0000037131
0xbb9860c7ce973679e30e293239a49b99747bcc19,29973544974,2.9973544974
0xbb9add131bfa9a6d4e1b685e1e6c5e556d79c1b2,599446,0.0000599446
0xbb9d55c4f807af07a03535170cb1dc5afcd5f2bf,4973544974,0.4973544974
0xbb9e0e6fbe81256c6ac287f5166082dfa4615505,93795282,0.0093795282
0xbba693b3cbdc2266a4f6e6b68182b43ebd579f61,37375330,0.003737533
0xbbaf76e7a1e75d2ff91cbbee96632d577d98a3c3,2990971816,0.2990971816
0xbbb49f9b049a550f8f3d749ad0166332785e5008,5098596,0.0005098596
0xbbb6f9b876405439da3b08bb4f0f387308ecd1c5,2,0.0000000002
0xbbc57f6eca7b537b01b5302cd547d17c79bb70b5,599447,0.0000599447
0xbbc67761c167143caff4fc14544e856c48020577,9986114679,0.9986114679
0xbbc745053fd9cd49455aa5e6083667ed6ca563ff,98898538,0.0098898538
0xbbd2e42613e09be9bbc8bd07d4b23d551da70050,205548940,0.020554894
0xbbd348d8cd2bdeed54438e7d5fe449748764011a,4,0.0000000004
0xbbd4eed3008365b9083d6b38b110f1e251552d1f,19986114679,1.9986114679
0xbbd8db2b4ddf88c2917ed9540aa6c54ccf34d3be,90971816,0.0090971816
0xbbe1c829931a20b180926c7781b9ecb6a4c91220,34822,0.0000034822
0xbbe215182b9eea79b6cec51c89e463df6b5556ba,1159624,0.0001159624
0xbbeed4db235fbd0d55aaf5282f3e437879dec3c5,5887786,0.0005887786
0xbbf3b4f691ca4ef88d26d06caa8a17003adfb68e,19990971816,1.9990971816
0xbbfe8a3c167a84e05852f0c6cee4453ed9a0947b,3,0.0000000003
0xbc1098cd6971a726fc3b8ea96a270ddb80cca2c5,90971816,0.0090971816
0xbc14a79af968ae089164a410f63466202ba883cd,96541351,0.0096541351
0xbc19793b6b23324e16b12640837ada470f1fd74c,662929847,0.0662929847
0xbc1a2701e1e2520331cefd8d9f3ba51a02e28374,97307221,0.0097307221
0xbc1e18a7faa8d8c0ca1da4344dea8b584bfa5eb3,99359412,0.0099359412
0xbc231a099416b131b6d6f1f441ac6daa96cf3a69,92698420,0.009269842
0xbc2358d2321097c5aace0c9ac124bd7bae90a8ee,12162757,0.0012162757
0xbc2e74d7f8744400fb793a5a155c9d9cc4f57b3e,2246250320,0.224625032
0xbc33fd2e750d54e15ffc26f6dfaa392ffb173e8a,9025197,0.0009025197
0xbc3408a08b7adada0e3fb748778fac3b76d0f3ba,2708275405,0.2708275405
0xbc346c154b577d80b927643139e62c9404fe1b47,564728831428,56.4728831428
0xbc36b1a3cc37c3a686f55a1bef419795f3eef545,604641140,0.060464114
0xbc4a9888cda0fab8f95f4b77f2d5b52c824bcb2b,19811062837,1.9811062837
0xbc5319e717660f50b1877aca8d050006c636dfea,39986114679,3.9986114679
0xbc548652621adc0c2fa07ddbac6e42902c12695f,66683350,0.006668335
0xbc575b11e343b989483a6a29e93d1ffb2503ba84,667,0.0000000667
0xbc64834b652300eab1d8bc3922faf2073b856a24,90971816,0.0090971816
0xbc6764ec73699f65b721317378ea542c5feadd92,906,0.0000000906
0xbc7448f95664b85c9ade6ab97182f457a5950cd8,7,0.0000000007
0xbc7e02c4178a7df7d3e564323a5c359dc96c4db4,2829199650,0.282919965
0xbc7e44a0b3a82d710117b09e5f887bf668804c7c,5993344067,0.5993344067
0xbc86a395ef3a0ee097bf7c35cf6b5885f8643b33,4848,0.0000004848
0xbc8da3d9bbbfd5b25e648c51fbdac26f079d0d5a,687233776,0.0687233776
0xbc8daafdd8bf1e741535c17b1752871f8347691b,93533130,0.009353313
0xbc8e7e4e46615a6ec06c16f5805700f77ca43552,22106309,0.0022106309
0xbc9799969b18956af264dea1b514a4e65d34cde8,6135941,0.0006135941
0xbca6e7b49dbb70ed455d369e4af521b69116e48f,71818,0.0000071818
0xbcaa48dfef1d114815c07a91b2c2f62b89f14f1e,10086114679,1.0086114679
0xbcac898d6fc96b8821a164a413dbd7898f3348e2,189592184650,18.959218465
0xbcbbe0af190fb5610ddb7f3bb04b35c3549cd452,135725630,0.013572563
0xbcc7e64d6b522ef804450000f5bb8d944c7ddd01,6563967849,0.6563967849
0xbcca7a280f90b986820331bfbc164bb1f4d6e922,14990971816,1.4990971816
0xbcca7c77f9a0b82d84e36d6cafffba21324ab08a,477133301,0.0477133301
0xbccc4c5855a95f88dd0d356b4bbf9afc536c4f17,90,0.000000009
0xbcce08c0e9293e103010e51f82b23a1f3edfb315,3845820338,0.3845820338
0xbcd4ced4778c91a9a9d8f243fb815428d6b207a6,259859760322,25.9859760322
0xbcd683fa713120827d6dcd459c71307cea5cc311,29990971816,2.9990971816
0xbcd7c635c7cf1077247274cc0ecf629430a295ac,913484800,0.09134848
0xbcda96074512b8d5a75195b525a0d85c9b94b8d6,3977305754,0.3977305754
0xbcdd24eee844868b8b30fc0e3aed4c529803cfb6,99972229358,9.9972229358
0xbce369626a48dcd7e1252c4349ff09d8bf9be46c,3389307183,0.3389307183
0xbcebfc06aac71db05bc071fc32deb95655a280a0,20460628,0.0020460628
0xbcf09f76ad1cbb6a19c8223bdee4903a885aa4d3,100718190051,10.0718190051
0xbcf2600343ac347635a1f3d806dcf1bb0f1d43a7,169401859,0.0169401859
0xbcf262080f2a57bcb503176787b632b01fa47d97,8,0.0000000008
0xbcf51cfb8b0e7320d3f4d921c02470367ea0ad4e,131169876972,13.1169876972
0xbcf8ca36c83146608342288e120392117229dc40,203251557,0.0203251557
0xbcfe0bc066e7d60ee002b3bb2f24e89b6009cd7a,12675600821829,1267.5600821829
0xbcff566f10e135dfe8cdc75a4f53a2a8832917c4,85803950,0.008580395
0xbcffbf9bb3e4f20689d6e03d68eab38ffa006900,132827407,0.0132827407
0xbd024b5fc235e571f5889dbe274561f3dcec21ea,364447,0.0000364447
0xbd0665baff51553474a2d310e1c164b8c750a5d4,50990971816,5.0990971816
0xbd0b0d5cb6fbc0b169bb0a9a0bfc7d3584ace8fe,448410787,0.0448410787
0xbd209b6a11bba7cacd22d285f01f68a50c28c255,251,0.0000000251
0xbd282c7237a0749ee5c25b5699d6a312b9902e0a,30766140885,3.0766140885
0xbd40eaa6365abfc9850848a9dd7532bf735331e8,10904998889,1.0904998889
0xbd415e72040d185b17e94adbb3b1e34be762ac19,97309807,0.0097309807
0xbd47587a78909974c14aec5fd5dea9704403adca,9,0.0000000009
0xbd47a345cfa680ef97b2fdcc2801cf9bc41b3cfd,9232094964,0.9232094964
0xbd4c5138a4e2b8eb151aba6010c664a688953194,2326316391,0.2326316391
0xbd4f95c651cba0f69b01c6d6977eff698b5e8b45,6,0.0000000006
0xbd50183133bf4124bf27ffb55ec3bbc2dd54feea,85801357,0.0085801357
0xbd50d434771145d937b9703439e2510b78376d93,229124161,0.0229124161
0xbd5339809866d97458037e55496e00523abeffa2,4,0.0000000004
0xbd56ae4a9b9a63bdb3dbaee502e4e951a2d031a2,8,0.0000000008
0xbd5bbd91a1773b98077d65fb252d07afa9c14746,29500442837,2.9500442837
0xbd680338b781ccbdaafdf25e902f54b4a4974600,381995726,0.0381995726
0xbd6991738c74cc8cd1cd7b6f2182c3f9595b03c5,95787628,0.0095787628
0xbd6fbefc42b7092879333572cf76dcb9f135b572,12406784,0.0012406784
0xbd75c10b8e736777a7ab0263b92a12d7e804ae00,6,0.0000000006
0xbd81acf98f38e8ec556c53f6a5eefb09643af785,469344750,0.046934475
0xbd92f28064fe0ee032f155fbce912508c60f3d50,30531007,0.0030531007
0xbd94a9178057c6f1810d0853bb6fec66a4d14c88,1000000000,0.1
0xbd95cd974df8a0a74f07b3bdd7e4a3bd57c3b2ea,90844102429,9.0844102429
0xbda7c20658b8e9653a6e6bd8b447b981b39a6ff9,1,0.0000000001
0xbda939d49e1d8e15978ac72edf73292397f72bb8,36878,0.0000036878
0xbdb67659fb3d366ceeffd3c9b8b7477d8a40bdbe,92698434,0.0092698434
0xbdbaa23ddd194e373692dcec4a40de493d3a83ef,16117748869,1.6117748869
0xbdbbeee5520e902903bb5ac1aedaacc76d819958,4304,0.0000004304
0xbdbfdf3e82fc9d2be1352e252ab1ce2287fc2122,3,0.0000000003
0xbdc211d368a5f88a5950737768fe5575570b644e,181943632,0.0181943632
0xbdcbdf1e1d78ca1fb156ef49899d32f139b96821,599562,0.0000599562
0xbdcf1829b0c1d82c7ee320e3f6b673d9b4962da3,100027376461,10.0027376461
0xbdd2121b0ea1cffa813c7feb6674a98263c7c63b,202633,0.0000202633
0xbdda00270833179b7c5a968ca4ea08db41dc20a3,94713677,0.0094713677
0xbddd19674f27db6b00fd3fe1cae76325fc8d5667,13005484221000,1300.5484221
0xbde7a3027503d38bfa2bcf2ee15703028ff5cd0e,44883384,0.0044883384
0xbdec90f48e89e2a8b3a6b47a93ef2121673bd766,490971816,0.0490971816
0xbdf29572743c764f12873de47e4b4a4a15fb1c56,690934682440,69.093468244
0xbdf94533ed3e749731c558b9d0e32061dc76ab9f,9,0.0000000009
0xbdfab9d81b5ab4fd921846eef86ccf95a1bc8eb0,2,0.0000000002
0xbe032f097c6e83be035e1e78bd20afdcba704034,7,0.0000000007
0xbe0ca032f90537691b8251e84d404dd31d894ee3,8803537768,0.8803537768
0xbe16892ed5185cbd69f3f2708de5263645240a65,1,0.0000000001
0xbe17bd5a8ab4c976e101e8c6832fcd2c57e10593,437652,0.0000437652
0xbe19479be9ec4f78d3da0e92ef640c8d6354f7b1,36167,0.0000036167
0xbe2021cfe9fda37c7b1a1c4b267e912e94979516,25384790357,2.5384790357
0xbe2569765d6bb73cff7961738d56848b2145de6d,3,0.0000000003
0xbe28b2c9c24fca9ba0d91f1b874b03f8db87fa46,154799089,0.0154799089
0xbe3785bc8121c257c0ce8fe3e9e81a91729162aa,19990971816,1.9990971816
0xbe3c90d34b757587c62852dcd57f7c8e1bc5547c,233086352031,23.3086352031
0xbe41a94133118a97a9baa00e01ee335786fc4a13,21430874679,2.1430874679
0xbe465e70003066cb2c528c32ab466ed81b0a7f0e,1,0.0000000001
0xbe4bcc478e5d539da2548f0a387060fb31be287f,94478964,0.0094478964
0xbe5a7b2fc212767a811b5fcf3f05598100f06c99,1355012074,0.1355012074
0xbe62d6e65ae91eaf9896fa6e61cdf32893557eb4,7,0.0000000007
0xbe66c408cd7430dbe3ae990c6feaa1f5f636bd7b,1335181219,0.1335181219
0xbe6827bf424f9c01c654f6af2e7e12b8f630b2b3,3836205552,0.3836205552
0xbe68a426a35269fa49dd2bfa3c2af422a3264ef9,101567000000,10.1567
0xbe73748446811ebc2a4ddddcd55867d013d6136e,28063887264,2.8063887264
0xbe778fa0b2a890b08b8368a289107e06fc672c2c,90971816,0.0090971816
0xbe79fbb6418f9f98dd247f2fac79d79a815f5088,1013653004107,101.3653004107
0xbe7abe5083ae893f05321c17bfb5a42fff7f3888,378526742,0.0378526742
0xbe7b6374e7535e7fcea72b60ddd8ea33bf8fe0e1,599518,0.0000599518
0xbe8572dbc32db091715e3f55dc913fd3b05173d2,1,0.0000000001
0xbe87a0ff3808ef9e26b11443ca203dc4a7e4ed1e,75073460775,7.5073460775
0xbe8f6bc7421ada413efbee8e951d4685dec90af7,25522125674,2.5522125674
0xbeb0feb5fbb736808ff5850ff7801b7b6da07ded,94713680,0.009471368
0xbeb187bc094cf89f9dc31a24e611efad15d9edce,14222734024,1.4222734024
0xbeb3f40f809f51224d528b8a92915d68ba4a1505,3617072902,0.3617072902
0xbeb439195367d87184733badb1f4f26a7df9c576,1,0.0000000001
0xbebd750e98424a1778c25629d68442b079a0a7d8,398467737,0.0398467737
0xbebe67508dc56dc634a4668c1fa723fdddfff6e7,2990971816,0.2990971816
0xbebeca25c74ed85fbc90a813096537a588baa97e,90971816,0.0090971816
0xbec6be928dd7d1435300007d0bf45f468518c933,147,0.0000000147
0xbec6f3fda754624cc4904124c6342cab2a04e3a7,1981943632,0.1981943632
0xbec7d878bfbbcd2087f9715b0c0534881c552d1b,1,0.0000000001
0xbecb4ecc92883f463ea4a2464276b165757985f4,44,0.0000000044
0xbed050c15224a53a12815fa79f2b1ef431887eb2,3511062837,0.3511062837
0xbed2bc34584ba3c367d90d2befcf0278e4031d82,38700282,0.0038700282
0xbee2593aaef3fbda50f7f8d6e420467222765025,100971816,0.0100971816
0xbee45ef2deb682657759a1d4e42ab51e3799a775,917291,0.0000917291
0xbef4640b647b37e20f76f1a8c766bb4b3fc34c09,64800,0.00000648
0xbf0035eadce83560779b1f91fa1f013aa2fe28ab,8,0.0000000008
0xbf010ba8805f447138ed5e00b8f9d6ae84f86ed7,8300000000,0.83
